player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,cluster,cluster_prob_max,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"PETRUSEV, FILIP",2022,RED,CZV,Crvena Zvezda Meridianbet Belgrade,22.66029411764706,2,0.96094685063531,0.039053149364689545,1.1511911282599902e-32,0.96094685063531,0.0,211.0,0.075,0.207,0.069,0.111,6.7,4.7,100.8,0.4677785709650204,119.1,0.422,0.695,69.1,0.599,0.351,22.89,15.79,19.28,47.79,10.04
"DUBLJEVIC, BOJAN",2022,PAM,VBC,Valencia Basket,23.12962962962963,2,0.9646907738631698,0.03530922565116741,4.856626685975738e-10,0.9646907738631698,0.0,204.99999999999997,0.075,0.187,0.121,0.172,0.9,5.0,93.6,0.5404323458767013,101.0,0.128,0.897,66.9,0.609,0.4479999999999999,51.33,4.31,11.5,34.07,3.1
"BACON, DWAYNE",2022,PAN,PAO,Panathinaikos AKTOR Athens,30.839506172839503,1,0.5164293246105114,0.4835194163618787,0.5164293246105114,5.125902760979604e-05,0.0,200.99999999999997,0.025,0.114,0.1,0.066,0.8,3.8,84.1,0.638791032826261,64.8,0.324,0.81,73.0,0.444,0.297,39.85,3.23,6.68,37.02,16.45
"GUDURIC, MARKO",2022,ULK,FBB,Fenerbahce Beko Istanbul,23.86271929824561,1,0.9999962453613547,1.8473492640105554e-16,0.9999962453613547,3.7546386451066083e-06,0.0,196.0,0.03,0.124,0.217,0.129,0.2,6.5,83.9,0.6160236734243756,87.1,0.385,0.833,55.900000000000006,0.573,0.402,54.17,14.79,5.77,33.01,7.05
"SIKMA, LUKE",2022,BER,BER,ALBA Berlin,22.473737373737375,1,0.9971952765041933,1.0866664627608194e-27,0.9971952765041933,0.0028047234958061065,0.0,202.99999999999997,0.069,0.1989999999999999,0.34,0.175,0.8,6.8,52.8,0.6407478987819677,89.7,0.3229999999999999,0.677,42.400000000000006,0.539,0.286,24.38,8.16,11.94,50.75,12.94
"PONITKA, MATEUSZ",2022,PAN,PAO,Panathinaikos AKTOR Athens,25.17098765432099,1,1.0,4.170977510385961e-223,1.0,8.957076164273822e-26,0.0,198.0,0.069,0.177,0.211,0.168,1.0,9.4,73.5,0.4529023714348775,113.4,0.731,0.802,46.9,0.461,0.372,29.66,32.56,12.41,50.34,7.59
"COLSON, BONZIE",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,26.08205128205128,0,0.9837775180501782,0.9837775180501782,5.785167119021949e-28,0.016222481949821968,0.0,198.0,0.074,0.171,0.0559999999999999,0.068,6.6,12.4,105.7,0.391073535194652,129.2,0.225,0.775,79.7,0.583,0.376,37.03,22.22,5.7,42.09,15.19
"KOTSAR, MAIK",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,20.416666666666664,3,0.9999999999997717,1.376818400201745e-106,1.5323815254301832e-128,2.2839553977989946e-13,0.9999999999997717,211.0,0.089,0.154,0.157,0.059,4.2,8.2,103.2,0.4408163265306123,147.9,0.431,0.575,66.0,0.6579999999999999,0.0,0.0,0.0,17.82,76.73,5.45
"LOYD, JORDAN",2022,MCO,ASM,AS Monaco,25.337254901960787,1,0.999988465210157,7.091824986528439e-08,0.999988465210157,1.1463871592973143e-05,0.0,193.0,0.012,0.104,0.192,0.085,0.8,9.0,87.2,0.5564928029716761,94.7,0.4029999999999999,0.899,61.4,0.503,0.371,47.46,5.0,3.73,32.2,16.61
"HAYES-DAVIS, NIGEL",2022,ULK,FBB,Fenerbahce Beko Istanbul,30.46581196581197,0,0.9346490904592413,0.9346490904592413,0.00024674307147760146,0.06510416646928083,0.0,203.0,0.053,0.123,0.145,0.051,2.4,11.1,99.5,0.3479309861130593,126.6,0.331,0.75,70.2,0.568,0.405,41.72,19.01,5.52,44.48,8.28
"GIEDRAITIS, ROKAS",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,26.62107843137255,0,0.9999515172304189,0.9999515172304189,1.3095977374469775e-06,4.7173171843808975e-05,0.0,200.0,0.062,0.193,0.135,0.0559999999999999,2.0,7.9,89.8,0.4357449315926123,117.0,0.255,0.8220000000000001,72.69999999999999,0.575,0.293,46.5,15.04,8.39,40.56,4.55
"LEDAY, ZACH",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,30.926068376068372,0,0.9559728366621777,0.9559728366621777,8.808071373503818e-07,0.04402628253068454,0.0,202.0,0.048,0.166,0.103,0.088,2.6,6.2,98.0,0.3783216106789006,120.7,0.341,0.853,70.3,0.5429999999999999,0.384,26.88,17.44,11.56,46.25,15.31
"EXUM, DANTE",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,22.99780701754386,1,0.9999999989639408,1.1471276053610907e-64,0.9999999989639408,1.0360594257715278e-09,0.0,193.0,0.034,0.0969999999999999,0.188,0.124,1.1,5.9,92.4,0.621798417087823,100.3,0.595,0.858,54.5,0.593,0.3929999999999999,36.15,12.15,11.15,42.57,10.14
"SLOUKAS, KOSTAS",2022,OLY,OLY,Olympiacos Piraeus,22.840740740740745,1,1.0,7.576224346195638e-120,1.0,1.4123678295724505e-21,0.0,190.0,0.008,0.102,0.3329999999999999,0.126,0.5,2.0,65.8,0.7355278093076049,87.6,0.519,0.906,44.099999999999994,0.53,0.325,43.98,6.84,4.51,30.08,21.43
"JONES, CHRIS",2022,PAM,VBC,Valencia Basket,22.91369047619048,1,0.9999968313202404,3.1686795861382727e-06,0.9999968313202404,1.7369989046493396e-13,0.0,189.0,0.011,0.11,0.246,0.108,0.0,6.3,76.3,0.7680997532147031,84.4,0.268,0.895,57.8,0.555,0.3429999999999999,35.92,6.86,10.56,34.15,19.37
"PUNTER, KEVIN",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,27.90045045045045,1,0.9743883231476226,0.02561165320775617,0.9743883231476226,2.364462138909565e-08,0.0,193.0,0.013,0.085,0.152,0.077,0.7,6.2,97.5,0.5913883013933063,90.8,0.354,0.917,66.7,0.491,0.4429999999999999,44.96,4.37,0.74,28.26,26.04
"DE COLO, NANDO",2022,ASV,ASV,LDLC ASVEL Villeurbanne,23.723563218390805,1,0.9999999961647887,9.841065900510307e-24,0.9999999961647887,3.835211443627091e-09,0.0,196.0,0.005,0.135,0.203,0.165,0.2,5.8,80.5,0.720802345018048,90.6,0.41,0.917,53.5,0.526,0.411,42.11,12.5,3.38,33.46,21.05
"DECK, GABRIEL",2022,MAD,RMB,Real Madrid,26.03279569892473,2,0.9999998499289854,5.701412511534254e-16,1.50071014578647e-07,0.9999998499289854,0.0,200.0,0.067,0.172,0.152,0.113,0.8,4.4,97.6,0.4840048739183412,125.3,0.462,0.845,61.1,0.634,0.319,19.75,10.64,6.72,66.39,7.14
"MUSA, DZANAN",2022,MAD,RMB,Real Madrid,23.808536585365857,1,0.9999748489802712,1.9368813533331915e-37,0.9999748489802712,2.5151019728404945e-05,0.0,204.99999999999997,0.031,0.113,0.172,0.103,1.1,2.7,94.5,0.6552271679557444,101.5,0.555,0.86,58.3,0.586,0.371,45.58,7.65,6.7,43.97,3.75
"MOTLEY, JOHNATHAN",2022,ULK,FBB,Fenerbahce Beko Istanbul,23.27777777777778,2,1.0,1.235033311667252e-28,3.8704166423298786e-54,1.0,0.0,206.0,0.145,0.135,0.107,0.131,2.4,3.7,97.6,0.6357995226730311,107.9,0.447,0.684,63.6,0.624,0.231,3.82,0.0,24.71,62.35,9.12
"BROWN, LORENZO",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,31.59809523809524,1,0.9996461706667437,0.000353829329075967,0.9996461706667437,4.180475377197873e-12,0.0,198.0,0.01,0.098,0.236,0.126,0.2,4.7,70.3,0.7373862197841943,69.2,0.188,0.911,58.9,0.5,0.353,38.33,5.98,1.67,39.58,20.42
"JAMES, MIKE",2022,MCO,ASM,AS Monaco,30.353947368421053,1,0.9999999999989537,9.561824289076999e-17,0.9999999999989537,1.0464470011899814e-12,0.0,185.0,0.024,0.127,0.1989999999999999,0.099,0.1,4.4,71.3,0.7346655685118557,73.1,0.41,0.7829999999999999,59.5,0.4589999999999999,0.273,41.39,5.26,1.98,34.06,22.57
"MIROTIC, NIKOLA",2022,BAR,BAR,FC Barcelona,24.967241379310344,2,0.9602835413525506,0.039159580635161666,0.0005568780122883658,0.9602835413525506,0.0,208.0,0.077,0.139,0.083,0.095,2.8,6.9,105.4,0.5847662454250397,112.2,0.375,0.804,70.7,0.603,0.392,49.5,14.19,5.02,36.45,9.03
"THOMPSON, DARIUS",2022,BAS,BKN,Baskonia Vitoria-Gasteiz,26.948039215686276,1,0.9999999997261959,1.7702479167824912e-13,0.9999999997261959,2.7362712870647357e-10,0.0,193.0,0.046,0.093,0.336,0.135,2.2,8.6,63.2,0.7384581802306545,86.0,0.283,0.7559999999999999,47.1,0.5579999999999999,0.384,35.22,2.68,7.86,50.94,5.97
"MICIC, VASILIJE",2022,IST,EFS,Anadolu Efes Istanbul,31.286559139784945,1,0.9999999995437405,6.284119770490923e-11,0.9999999995437405,3.934182475674024e-10,0.0,196.0,0.013,0.11,0.247,0.127,0.3,4.2,74.0,0.6935885759455604,80.4,0.311,0.87,55.1,0.5379999999999999,0.357,56.76,7.62,2.97,34.59,5.68
"BALDWIN IV, WADE",2022,TEL,MTA,Maccabi Rapyd Tel Aviv,28.055882352941175,1,0.9999999829192031,1.7080730515519084e-08,0.9999999829192031,6.640137311301365e-14,0.0,193.0,0.021,0.129,0.221,0.113,1.3,3.9,73.8,0.8304853758255583,75.5,0.286,0.821,59.2,0.518,0.327,41.88,5.61,4.7,26.5,26.92
"TAVARES, WALTER",2022,MAD,RMB,Real Madrid,25.004583333333333,3,1.0,1.0805369840313755e-166,0.0,2.4380599000162653e-16,1.0,220.00000000000003,0.134,0.183,0.13,0.187,19.1,7.6,97.6,0.4599156821249437,156.1,0.516,0.78,55.6,0.6759999999999999,0.0,0.0,0.0,27.73,66.41,5.86
"CLYBURN, WILL",2022,IST,EFS,Anadolu Efes Istanbul,33.1171568627451,0,0.9873061159848825,0.9873061159848825,0.010450070930517474,0.0022438130846000734,0.0,200.99999999999997,0.038,0.174,0.1169999999999999,0.085,1.0,5.6,90.7,0.5556032504921624,101.2,0.307,0.83,70.3,0.492,0.366,44.09,20.62,7.95,33.64,14.32
"LESSORT, MATHIAS",2022,PAR,PAR,Partizan Mozzart Bet Belgrade,30.18070175438596,3,1.0,2.5696122875859572e-192,2.1573951421420665e-180,5.495959911040716e-21,1.0,206.0,0.134,0.173,0.124,0.126,6.8,8.0,106.8,0.371098064291112,170.3,0.731,0.7340000000000001,56.7,0.6759999999999999,0.0,0.41,0.0,36.78,60.74,2.07
"VEZENKOV, SASHA",2022,OLY,OLY,Olympiacos Piraeus,29.243333333333332,0,0.9951723937216741,0.9951723937216741,1.3510710132552795e-09,0.004827604927255138,0.0,206.0,0.07,0.214,0.115,0.061,1.5,5.5,107.7,0.5573919981762225,131.5,0.238,0.879,74.6,0.655,0.3779999999999999,42.92,11.48,8.62,40.45,8.01
"LAZIC, BRANKO",2023,RED,CZV,Crvena Zvezda Meridianbet Belgrade,13.78181818181818,0,0.9999998951894488,0.9999998951894488,4.686873301794517e-13,1.0481008287333745e-07,0.0,195.0,0.052,0.071,0.1009999999999999,0.088,1.3,10.1,75.7,0.2612137203166227,29.0,0.203,0.917,74.4,0.381,0.289,64.41,50.0,3.39,25.42,6.78
"ROBERTSON, KASSIUS",2023,PAM,VBC,Valencia Basket,15.709444444444443,0,0.9796754139674019,0.9796754139674019,0.020324443697988356,1.4233460885374994e-07,0.0,191.0,0.022,0.077,0.119,0.114,0.5,4.3,67.0,0.3946670438872582,25.4,0.268,0.647,68.7,0.366,0.2789999999999999,67.72,18.6,5.51,18.9,7.87
"PUERTO, JOSEP",2023,PAM,VBC,Valencia Basket,13.275333333333332,2,0.9999225589079812,7.744108248432946e-05,9.536012285331227e-12,0.9999225589079812,0.0,199.0,0.068,0.141,0.076,0.212,0.0,4.2,67.0,0.3540400743233064,48.4,0.139,0.909,67.0,0.474,0.268,51.9,34.15,13.92,26.58,7.59
"MATTISSECK, JONAS",2023,BER,BER,ALBA Berlin,12.153846153846152,0,1.0,1.0,3.611158348741304e-18,2.9132739189590848e-24,0.0,195.0,0.0069999999999999,0.0559999999999999,0.15,0.086,0.0,9.7,92.4,0.2962025316455697,67.7,0.103,1.0,73.0,0.3329999999999999,0.434,77.94,16.98,0.0,8.82,13.24
"GIFFEY, NIELS",2023,MUN,BAY,FC Bayern Munich,13.070967741935483,0,0.9999917027713421,0.9999917027713421,5.206403320669714e-06,3.0908253371504627e-06,0.0,199.0,0.049,0.104,0.111,0.069,0.9,12.0,78.9,0.290720631786772,68.6,0.1689999999999999,0.733,76.3,0.5,0.2769999999999999,52.81,29.79,7.87,30.34,8.99
"JARAMAZ, OGNJEN",2023,PAR,PAR,Partizan Mozzart Bet Belgrade,12.77651515151515,0,0.8464133784938335,0.8464133784938335,0.15347061137237458,0.00011601013379186994,0.0,193.0,0.037,0.089,0.261,0.095,0.8,7.9,56.1,0.4539579009783576,45.8,0.2,0.467,59.2,0.541,0.211,50.67,15.79,2.67,34.67,12.0
"LIGHTY, DAVID",2023,ASV,ASV,LDLC ASVEL Villeurbanne,16.532183908045976,0,0.9364140435957907,0.9364140435957907,0.06355403351229742,3.1922891911482465e-05,0.0,197.0,0.02,0.083,0.2019999999999999,0.104,0.7,12.5,66.9,0.3024403810053536,53.6,0.161,0.733,64.69999999999999,0.4,0.349,46.24,20.93,2.15,26.88,24.73
"PARRA, JOEL",2023,BAR,BAR,FC Barcelona,13.08974358974359,0,0.9997835242067228,0.9997835242067228,1.2522611814291936e-11,0.0002164757807542041,0.0,202.0,0.076,0.115,0.095,0.123,2.8,5.7,72.8,0.3132223310479921,68.1,0.1689999999999999,0.6920000000000001,72.8,0.485,0.273,57.14,15.91,3.9,37.66,1.3
"FLACCADORI, DIEGO",2023,MIL,EA7,EA7 Emporio Armani Milan,13.937820512820512,0,0.971031963789406,0.971031963789406,0.02893835500367933,2.9681206914453368e-05,0.0,193.0,0.003,0.085,0.163,0.1159999999999999,0.0,9.9,69.8,0.4735317113553787,43.1,0.241,0.889,65.1,0.429,0.286,37.5,9.52,4.46,34.82,23.21
"REUVERS, NATHAN",2023,PAM,VBC,Valencia Basket,14.870689655172416,0,0.9882194685552876,0.9882194685552876,2.3193617529499734e-38,0.011780531444713142,0.0,208.0,0.047,0.134,0.077,0.104,7.1,3.3,77.5,0.4236521739130434,48.9,0.1969999999999999,0.667,75.30000000000001,0.493,0.266,46.72,15.62,12.41,26.28,14.6
"PONITKA, MATEUSZ",2023,PAR,PAR,Partizan Mozzart Bet Belgrade,13.925641025641026,2,0.9941456640894596,0.005854270709354101,6.520118498937417e-08,0.9941456640894596,0.0,198.0,0.085,0.1159999999999999,0.188,0.168,1.0,10.9,62.4,0.2800589210090222,79.2,0.148,0.889,60.400000000000006,0.5,0.238,34.43,23.81,13.11,50.82,1.64
"SCHNEIDER, TIM",2023,BER,BER,ALBA Berlin,16.074747474747475,0,0.9999999985889971,0.9999999985889971,9.741326816940935e-14,1.410905050012416e-09,0.0,208.0,0.0579999999999999,0.102,0.108,0.0969999999999999,0.5,4.8,76.5,0.3483725021993213,55.5,0.106,0.5329999999999999,75.9,0.617,0.247,57.45,12.35,8.51,24.11,9.93
"DIEZ, DANIEL",2023,BAS,BKN,Baskonia Vitoria-Gasteiz,12.055,0,0.9999984609382557,0.9999984609382557,2.6193749158874106e-14,1.53906171942995e-06,0.0,200.0,0.042,0.154,0.193,0.072,0.0,8.5,88.2,0.2322687681459975,119.6,0.068,0.75,71.3,0.727,0.375,81.36,18.75,0.0,16.95,1.69
"SANLI, SERTAC",2023,ULK,FBB,Fenerbahce Beko Istanbul,12.231904761904762,0,0.8317301335702001,0.8317301335702001,1.4944352600879281e-30,0.16826986642979977,0.0,212.0,0.0579999999999999,0.142,0.092,0.103,6.5,2.2,89.1,0.4332931054619068,63.0,0.1669999999999999,0.7829999999999999,75.0,0.531,0.351,41.3,10.53,6.52,33.33,18.84
"HINES, KYLE",2023,MIL,EA7,EA7 Emporio Armani Milan,12.336764705882352,3,1.0,3.1853654258621846e-153,5.273154618778766e-118,7.971983405692277e-22,1.0,198.0,0.103,0.124,0.183,0.19,7.9,8.5,74.0,0.3647633806174752,78.6,0.513,0.675,51.2,0.5579999999999999,0.0,1.28,0.0,16.67,70.51,11.54
"ABASS, AWUDU",2023,VIR,VIR,Virtus Bologna,12.856451612903228,0,0.9999999999974332,0.9999999999974332,5.701254519865351e-15,2.5620272704143835e-12,0.0,199.0,0.052,0.103,0.089,0.0409999999999999,2.0,8.2,92.7,0.3655752101367456,75.0,0.107,0.846,83.1,0.581,0.316,64.75,22.78,12.3,18.03,4.92
"GIEDRAITIS, DOVYDAS",2023,ZAL,ZAL,Zalgiris Kaunas,16.57888888888889,0,0.9999990444503819,0.9999990444503819,9.554086432676227e-07,1.409750722954712e-10,0.0,192.0,0.022,0.054,0.165,0.122,0.0,17.0,76.9,0.380001340392735,57.3,0.211,0.923,65.3,0.377,0.426,43.9,20.37,6.5,34.15,15.45
"LEKAVICIUS, LUKAS",2023,ZAL,ZAL,Zalgiris Kaunas,12.123333333333331,1,0.9997949514587141,0.00020504854128608967,0.9997949514587141,1.32999384867522e-17,0.0,182.0,0.0139999999999999,0.066,0.22,0.108,0.0,3.6,66.1,0.6103931811932913,49.5,0.204,0.857,61.599999999999994,0.357,0.396,38.69,7.55,2.19,43.8,15.33
"BRIZUELA, DARIO",2023,BAR,BAR,FC Barcelona,13.788541666666667,0,0.9033320127745836,0.9033320127745836,0.09666798722134219,4.074251384880161e-12,0.0,188.0,0.024,0.0559999999999999,0.196,0.1,0.8,3.5,70.0,0.5874442849588275,45.8,0.062,0.727,68.5,0.495,0.32,42.13,6.67,3.93,38.2,15.73
"LARENTZAKIS, GIANNOULIS",2023,OLY,OLY,Olympiacos Piraeus,13.111711711711711,1,0.9999969305291944,3.0623458761183977e-06,0.9999969305291944,7.124929403603581e-09,0.0,196.0,0.018,0.074,0.193,0.129,0.7,7.5,67.9,0.5796344647519582,50.4,0.311,0.8079999999999999,59.7,0.377,0.321,63.47,20.75,2.99,26.35,7.19
"KAHUDI, CHARLES",2023,ASV,ASV,LDLC ASVEL Villeurbanne,17.29597701149425,0,0.9998942258750455,0.9998942258750455,2.66290372094517e-09,0.00010577146205137298,0.0,197.0,0.045,0.149,0.146,0.079,0.0,2.4,68.6,0.3295564047183918,71.0,0.186,0.773,71.69999999999999,0.429,0.244,34.75,36.59,9.32,48.31,7.63
"ABALDE, ALBERTO",2023,MAD,RMB,Real Madrid,12.83125,0,0.999999989801883,0.999999989801883,1.3675126138375096e-13,1.0197980429343417e-08,0.0,202.0,0.024,0.134,0.173,0.054,1.1,10.8,93.0,0.3039454456892352,104.8,0.118,0.875,73.5,0.5,0.413,67.65,2.17,2.94,22.06,7.35
"DA SILVA, OSCAR",2023,BAR,BAR,FC Barcelona,14.65720720720721,2,0.998499912615139,0.0015000873848621421,8.451766051095654e-35,0.998499912615139,0.0,206.0,0.098,0.114,0.105,0.063,7.0,16.8,88.2,0.2660807031562125,107.1,0.182,0.6,77.0,0.584,0.242,30.0,39.39,18.18,45.45,6.36
"SUMNER, EDMOND",2023,ZAL,ZAL,Zalgiris Kaunas,13.434782608695652,1,0.9999998548771599,5.420762845256208e-09,0.9999998548771599,1.3970207751976046e-07,0.0,196.0,0.012,0.093,0.183,0.205,0.9,8.5,70.4,0.7294498381877023,44.1,0.306,0.8109999999999999,54.0,0.477,0.3929999999999999,46.28,19.64,6.61,41.32,5.79
"DIMSA, TOMAS",2023,ZAL,ZAL,Zalgiris Kaunas,17.85959595959596,0,0.7374623133715114,0.7374623133715114,0.2625375959036828,9.072480564322726e-08,0.0,196.0,0.034,0.072,0.198,0.115,1.4,4.9,73.0,0.4871330807081047,49.7,0.1169999999999999,0.682,65.30000000000001,0.462,0.381,51.6,15.46,4.79,40.43,3.19
"OSMANI, ERCAN",2023,IST,EFS,Anadolu Efes Istanbul,13.419565217391304,0,0.9999927440533092,0.9999927440533092,1.330484801048603e-10,7.255813643113556e-06,0.0,206.0,0.066,0.178,0.1169999999999999,0.1009999999999999,1.7,11.7,84.6,0.3874939251579459,84.6,0.1119999999999999,1.0,74.5,0.51,0.342,42.7,39.47,7.87,48.31,1.12
"DOBRIC, OGNJEN",2023,VIR,VIR,Virtus Bologna,13.3625,0,0.9999999905377965,0.9999999905377965,1.184053743053911e-15,9.462201550674612e-09,0.0,200.0,0.022,0.119,0.133,0.088,0.0,11.1,97.3,0.3592142188961646,90.7,0.0579999999999999,0.667,75.9,0.63,0.408,47.57,16.33,6.8,41.75,3.88
"CAUSEUR, FABIEN",2023,MAD,RMB,Real Madrid,15.21875,0,0.999983683520575,0.999983683520575,4.22805168650548e-08,1.627419890796595e-05,0.0,196.0,0.031,0.063,0.176,0.121,3.5,6.0,82.4,0.4073921971252567,71.9,0.136,0.889,66.4,0.53,0.3939999999999999,50.0,21.21,3.03,43.94,3.03
"CLEVELAND, ANTONIUS",2023,TEL,MTA,Maccabi Rapyd Tel Aviv,14.16153846153846,2,0.9999983889511103,1.6110488897543986e-06,6.466019838602493e-45,0.9999983889511103,0.0,198.0,0.076,0.065,0.1159999999999999,0.079,7.9,15.4,87.6,0.4378055404671375,73.1,0.365,0.705,69.3,0.556,0.271,35.33,47.46,16.77,42.51,5.39
"RODRIGUEZ, SERGIO",2023,MAD,RMB,Real Madrid,15.1984375,1,1.0,3.8440187638858055e-23,1.0,7.911819048206258e-35,0.0,191.0,0.01,0.087,0.407,0.146,0.0,4.8,42.4,0.6908604914156471,43.3,0.055,0.875,43.6,0.356,0.356,59.59,1.15,0.0,36.3,4.11
"VILDOZA, LUCA",2023,PAN,PAO,Panathinaikos AKTOR Athens,14.94702380952381,1,0.959700039864372,0.04029995884639651,0.959700039864372,1.2892313871856237e-09,0.0,191.0,0.0289999999999999,0.089,0.184,0.13,0.0,7.6,72.0,0.5285333120943013,58.0,0.147,0.762,64.3,0.42,0.366,65.03,15.05,6.99,23.08,4.9
"DELOW, MALTE",2023,BER,BER,ALBA Berlin,16.88480392156863,1,0.9997907149206448,0.0002089414723849288,0.9997907149206448,3.436069697543076e-07,0.0,198.0,0.055,0.105,0.255,0.188,1.0,8.3,56.2,0.5448686311511104,50.5,0.14,0.7829999999999999,52.4,0.479,0.3229999999999999,56.71,2.15,4.27,36.59,2.44
"JACKSON, EDWIN",2023,ASV,ASV,LDLC ASVEL Villeurbanne,15.428494623655917,1,0.9992274169010449,0.0007695925112658791,0.9992274169010449,2.990587688784852e-06,0.0,190.0,0.02,0.068,0.162,0.157,0.5,6.8,85.6,0.4018538523190577,75.7,0.284,0.818,60.6,0.632,0.354,41.38,27.08,4.31,29.31,25.0
"POYTHRESS, ALEX",2023,MIL,EA7,EA7 Emporio Armani Milan,12.865,2,1.0,1.2989752259167964e-27,1.6840633729228466e-75,1.0,0.0,206.0,0.113,0.143,0.025,0.184,7.0,6.3,100.2,0.4119704624951418,89.4,0.259,0.7929999999999999,71.0,0.617,0.2,4.46,40.0,25.0,66.07,4.46
"PRADILLA, JAIME",2023,PAM,VBC,Valencia Basket,13.605913978494623,2,1.0,3.710973933686417e-16,1.4785455533974409e-31,1.0,0.0,204.99999999999997,0.113,0.17,0.174,0.166,0.8,12.1,79.2,0.3160390405816572,111.6,0.312,0.583,58.0,0.612,0.3,12.99,60.0,28.57,46.75,11.69
"ANDJUSIC, DANILO",2023,PAR,PAR,Partizan Mozzart Bet Belgrade,13.096428571428572,0,0.8816160436374564,0.8816160436374564,0.11833876395430866,4.5192408235262594e-05,0.0,195.0,0.018,0.092,0.12,0.1,2.0,4.7,93.5,0.4046904826833924,89.5,0.38,0.947,66.8,0.44,0.4,50.0,12.0,0.0,30.0,20.0
"MADAR, YAM",2023,ULK,FBB,Fenerbahce Beko Istanbul,13.518888888888888,1,0.9999998786541442,1.2493101892103516e-30,0.9999998786541442,1.2134585577002583e-07,0.0,190.0,0.031,0.075,0.307,0.141,1.5,8.6,64.5,0.4882058025807512,72.6,0.372,0.8290000000000001,47.4,0.556,0.325,42.55,22.5,4.26,31.91,21.28
"PAJOLA, ALESSANDRO",2023,VIR,VIR,Virtus Bologna,17.04656862745098,1,0.9999999999948592,2.9018761403868293e-28,0.9999999999948592,5.141030933211823e-12,0.0,194.0,0.031,0.098,0.395,0.142,1.5,10.0,50.3,0.4517038102084831,64.1,0.311,0.727,40.7,0.457,0.352,66.98,7.04,0.0,27.36,5.66
"FERNANDEZ, RUDY",2023,MAD,RMB,Real Madrid,15.396527777777775,0,0.99999909206446,0.99999909206446,1.431234259031292e-09,9.065043066599354e-07,0.0,196.0,0.02,0.111,0.315,0.054,0.9,19.8,71.1,0.2987686617653692,106.2,0.104,0.857,60.3,0.5,0.365,94.03,3.17,0.0,5.97,0.0
"ROGKAVOPOULOS, NIKOLAOS",2023,BAS,BKN,Baskonia Vitoria-Gasteiz,13.464942528735632,0,0.9999999999999973,0.9999999999999973,2.412849886655153e-15,2.264725655581223e-18,0.0,202.99999999999997,0.049,0.092,0.087,0.099,2.5,8.7,109.5,0.4158948311921123,88.4,0.18,0.773,75.5,0.469,0.521,59.84,17.81,1.64,30.33,8.2
"LLULL, SERGIO",2023,MAD,RMB,Real Madrid,18.058585858585857,1,0.8913609095768632,0.10863909041685298,0.8913609095768632,6.283652708610515e-12,0.0,192.0,0.004,0.066,0.182,0.098,0.3,2.8,73.0,0.598053473542902,47.7,0.186,0.727,66.5,0.429,0.34,64.56,5.23,0.0,24.89,10.55
"OBST, ANDREAS",2023,MUN,BAY,FC Bayern Munich,18.675,0,1.0,1.0,6.564344894254744e-20,1.811459907525367e-27,0.0,191.0,0.0139999999999999,0.081,0.093,0.062,0.0,2.5,102.4,0.3962516733601071,74.0,0.107,0.7859999999999999,80.80000000000001,0.4379999999999999,0.409,87.79,8.7,0.0,8.4,3.82
"JOKUBAITIS, ROKAS",2023,BAR,BAR,FC Barcelona,15.516203703703704,1,0.9999943538190581,5.646180925302772e-06,0.9999943538190581,1.636512264469491e-14,0.0,193.0,0.033,0.092,0.297,0.129,0.6,2.9,56.5,0.6058182903177681,58.2,0.124,0.652,54.400000000000006,0.5,0.2769999999999999,25.41,10.64,3.78,49.73,21.08
"DIBARTOLOMEO, JOHN",2023,TEL,MTA,Maccabi Rapyd Tel Aviv,14.78103448275862,0,0.9999993498433462,0.9999993498433462,6.501565525130186e-07,1.0147751558289344e-13,0.0,183.0,0.052,0.107,0.19,0.086,0.0,12.9,85.4,0.378863874956258,98.3,0.183,1.0,67.0,0.4,0.3929999999999999,77.06,20.24,0.92,11.93,10.09
"BIBEROVIC, TARIK",2023,ULK,FBB,Fenerbahce Beko Istanbul,16.22741935483871,0,0.9999999999999742,0.9999999999999742,1.0984945339735847e-14,1.455565210442704e-14,0.0,200.99999999999997,0.043,0.126,0.103,0.127,0.0,4.4,106.9,0.4067190140145115,84.8,0.171,0.92,71.6,0.508,0.531,55.48,23.46,4.11,21.92,18.49
